ENSG00000168159	0.05	1.0
ENSG00000168159	0.1	0.7971006433492321
ENSG00000168159	0.15	0.46802982073198574
ENSG00000168159	0.2	0.350644360110303
ENSG00000168159	0.25	0.35276917332669466
ENSG00000168159	0.3	0.38093820221604535
ENSG00000168159	0.35	0.32759198394950745
ENSG00000168159	0.4	0.4493490566771874
ENSG00000168159	0.45	0.4788862531926589
ENSG00000168159	0.5	0.486557486525734
ENSG00000168159	0.55	0.520552995445614
ENSG00000168159	0.6	0.5863153508664927
ENSG00000168159	0.65	0.7803152655203898
ENSG00000168159	0.7	0.6582538696802984
ENSG00000168159	0.75	0.6862376280998976
ENSG00000168159	0.8	0.9715619588039414
ENSG00000168159	0.85	0.8441901225330312
ENSG00000168159	0.9	0.8466756751959253
ENSG00000168159	0.95	0.81192096699949
ENSG00000168159	1.0	0.6069633985421754
ENSG00000181513	0.05	1.0
ENSG00000181513	0.1	0.8093609615369218
ENSG00000181513	0.15	0.7102893102232547
ENSG00000181513	0.2	0.7322899507352113
ENSG00000181513	0.25	0.6484191002878383
ENSG00000181513	0.3	0.625421968069366
ENSG00000181513	0.35	0.6650351042219119
ENSG00000181513	0.4	0.5702807278747852
ENSG00000181513	0.45	0.5305113339154196
ENSG00000181513	0.5	0.8258320636218771
ENSG00000181513	0.55	0.7250884593376893
ENSG00000181513	0.6	0.5750249509089094
ENSG00000181513	0.65	0.6952690707959371
ENSG00000181513	0.7	0.8569393007758597
ENSG00000181513	0.75	0.8920335787368343
ENSG00000181513	0.8	0.8355732246764721
ENSG00000181513	0.85	0.8728633571968616
ENSG00000181513	0.9	0.9158627295427247
ENSG00000181513	0.95	0.7383550761770608
ENSG00000181513	1.0	0.7971260509978432
ENSG00000175573	0.05	1.0
ENSG00000175573	0.1	0.7154130967315111
ENSG00000175573	0.15	0.7447851041639949
ENSG00000175573	0.2	0.8579413150470668
ENSG00000175573	0.25	0.7261456707812135
ENSG00000175573	0.3	0.8171969839696672
ENSG00000175573	0.35	0.6930425920065754
ENSG00000175573	0.4	0.7620791879957967
ENSG00000175573	0.45	0.7034099381872744
ENSG00000175573	0.5	0.61354249661341
ENSG00000175573	0.55	0.6510469821379515
ENSG00000175573	0.6	0.6422907760415859
ENSG00000175573	0.65	0.517144411652044
ENSG00000175573	0.7	0.7323684505327526
ENSG00000175573	0.75	0.6708791592111553
ENSG00000175573	0.8	0.7068026038848808
ENSG00000175573	0.85	0.7099927248504613
ENSG00000175573	0.9	0.7856460011056211
ENSG00000175573	0.95	0.744711088510272
ENSG00000175573	1.0	0.8888736985206974
ENSG00000165732	0.05	1.0
ENSG00000165732	0.1	0.7826022147338709
ENSG00000165732	0.15	0.8584370216607665
ENSG00000165732	0.2	0.9068103972734174
ENSG00000165732	0.25	0.8449730788083971
ENSG00000165732	0.3	0.8417669984529265
ENSG00000165732	0.35	0.824745233525201
ENSG00000165732	0.4	0.8077619457948576
ENSG00000165732	0.45	0.8120323945920268
ENSG00000165732	0.5	0.8322758133837179
ENSG00000165732	0.55	0.8413075948821231
ENSG00000165732	0.6	0.811345596409406
ENSG00000165732	0.65	0.8609104645130315
ENSG00000165732	0.7	0.8324296180119116
ENSG00000165732	0.75	0.9179415650740653
ENSG00000165732	0.8	0.9377259733303926
ENSG00000165732	0.85	0.8594677133538375
ENSG00000165732	0.9	0.8380136537456383
ENSG00000165732	0.95	0.8364859611004631
