well_plate,ENSG,var_comp,perc_var_comp,pass_percvar,wp_comp_kruskal_gaussccd_adj,pass_gauss,ccd_comp,nonccd_comp,wp_prev_ccd,gene_name
A06_55195978,ENSG00000157103,13596.97989,0.202001266,FALSE,5.77E-07,TRUE,FALSE,TRUE,FALSE,SLC6A1
A06_55205980,ENSG00000157191,21306.90212,0.0728512,FALSE,0.15194499,FALSE,FALSE,TRUE,FALSE,NECAP2
A06_55215982,ENSG00000180104,25610.7947,0.23169355,FALSE,1.68E-10,TRUE,FALSE,TRUE,FALSE,EXOC3
A06_55225983,ENSG00000110104,465638.9491,0.28057513,TRUE,4.07E-11,TRUE,TRUE,FALSE,FALSE,CCDC86
A06_55235979,ENSG00000124813,1639.159392,0.396832371,TRUE,3.79E-13,TRUE,TRUE,FALSE,FALSE,RUNX2
A06_55245981,ENSG00000077549,212799.8685,0.242996495,TRUE,4.96E-11,TRUE,TRUE,FALSE,FALSE,CAPZB
A06_55335984,ENSG00000141506,59157.92241,0.217173249,FALSE,1.87E-05,TRUE,FALSE,TRUE,FALSE,PIK3R5
A06_55345985,ENSG00000274349,4964.411851,0.370601547,TRUE,1.55E-12,TRUE,TRUE,FALSE,FALSE,ZNF658
A06_55355986,ENSG00000185507,3784.001544,0.35077357,TRUE,5.04E-14,TRUE,TRUE,FALSE,FALSE,IRF7
A06_55375988,ENSG00000161956,12278.5903,0.376675643,TRUE,4.65E-12,TRUE,TRUE,FALSE,FALSE,SENP3
A06_55395990,ENSG00000160539,1245.0556,0.272242011,TRUE,2.54E-11,TRUE,TRUE,FALSE,FALSE,PLPP7
A06_55405991,ENSG00000122642,147943.5696,0.310315139,TRUE,1.62E-10,TRUE,TRUE,FALSE,FALSE,FKBP9
A06_6717,ENSG00000111615,937.4038213,0.264598983,TRUE,5.12E-07,TRUE,TRUE,FALSE,FALSE,KRR1
A06_75846286,ENSG00000197712,62010.39177,0.257992292,TRUE,1.43E-13,TRUE,TRUE,FALSE,FALSE,FAM114A1
A07_55195978,ENSG00000213853,3069.316379,0.221574588,FALSE,7.74E-06,TRUE,FALSE,TRUE,FALSE,EMP2
A07_55205980,ENSG00000162396,5202.250772,0.288924821,TRUE,2.30E-08,TRUE,TRUE,FALSE,FALSE,PARS2
A07_55215982,ENSG00000159335,151689.5608,0.278358498,TRUE,6.38E-13,TRUE,TRUE,FALSE,FALSE,PTMS
A07_55225983,ENSG00000112149,141971.0373,0.252702845,TRUE,3.26E-07,TRUE,TRUE,FALSE,FALSE,CD83
A07_55235979,ENSG00000166263,26914.6471,0.187693573,FALSE,3.84E-06,TRUE,FALSE,TRUE,FALSE,STXBP4
A07_55245981,ENSG00000154079,59416.64347,0.268147294,TRUE,5.88E-10,TRUE,TRUE,FALSE,FALSE,SDHAF4
A07_55345985,ENSG00000136866,78348.97576,0.315861474,TRUE,3.19E-12,TRUE,TRUE,FALSE,FALSE,ZFP37
A07_55355986,ENSG00000139304,38964.30148,0.156671288,FALSE,4.93E-06,TRUE,FALSE,TRUE,FALSE,PTPRQ
A07_55365987,ENSG00000071889,24524.61127,0.377354995,TRUE,4.24E-13,TRUE,TRUE,FALSE,TRUE,FAM3A
A07_55375988,ENSG00000198517,1821.77582,0.290345853,TRUE,4.75E-11,TRUE,TRUE,FALSE,FALSE,MAFK
A07_55385989,ENSG00000174282,33712.86869,0.368254987,TRUE,2.70E-12,TRUE,TRUE,FALSE,FALSE,ZBTB4
A07_55395990,ENSG00000169297,4452.032013,0.342989779,TRUE,2.34E-08,TRUE,TRUE,FALSE,FALSE,NR0B1
A07_55405991,ENSG00000069275,30094.42254,0.248338932,TRUE,0.001019329,TRUE,TRUE,FALSE,TRUE,NUCKS1
A07_6717,ENSG00000010704,11042.88446,0.211042833,FALSE,3.23E-05,TRUE,FALSE,TRUE,FALSE,HFE
A07_75836284,ENSG00000130635,211895.6921,0.269654718,TRUE,4.90E-11,TRUE,TRUE,FALSE,FALSE,COL5A1
A07_75846286,ENSG00000165730,134543.2597,0.104877791,FALSE,0.291087739,FALSE,FALSE,TRUE,FALSE,STOX1
A08_55185977,ENSG00000164120,52163.69098,0.291044205,TRUE,2.20E-07,TRUE,TRUE,FALSE,TRUE,HPGD
A08_55195978,ENSG00000059758,311722.3552,0.196274502,FALSE,5.24E-07,TRUE,FALSE,TRUE,TRUE,CDK17
A08_55205980,ENSG00000181450,10323.71711,0.527927951,TRUE,1.08E-22,TRUE,TRUE,FALSE,TRUE,ZNF678
A08_55215982,ENSG00000061794,256070.242,0.161101871,FALSE,0.002575118,TRUE,FALSE,TRUE,FALSE,MRPS35
A08_55225983,ENSG00000183044,462447.7531,0.22282611,FALSE,4.34E-08,TRUE,FALSE,TRUE,FALSE,ABAT
A08_55235979,ENSG00000162302,12335.90903,0.213955516,FALSE,0.001173372,TRUE,FALSE,TRUE,FALSE,RPS6KA4
A08_55245981,ENSG00000011021,1406260.823,0.268382895,TRUE,1.59E-10,TRUE,TRUE,FALSE,FALSE,CLCN6
A08_55335984,ENSG00000215114,31108.38853,0.323621576,TRUE,3.42E-07,TRUE,TRUE,FALSE,FALSE,UBXN2B
A08_55345985,ENSG00000181035,634470.2964,0.212859542,FALSE,0.000271131,TRUE,FALSE,TRUE,FALSE,SLC25A42
A08_55355986,ENSG00000113558,22675.32689,0.264666501,TRUE,2.88E-11,TRUE,TRUE,FALSE,FALSE,SKP1
A08_55375988,ENSG00000158615,73452.1848,0.259853574,TRUE,6.34E-11,TRUE,TRUE,FALSE,FALSE,PPP1R15B
A08_55385989,ENSG00000071894,23457.57733,0.318513137,TRUE,4.30E-10,TRUE,TRUE,FALSE,FALSE,CPSF1
A08_55395990,ENSG00000177990,592783.6521,0.285972026,TRUE,6.10E-06,TRUE,TRUE,FALSE,FALSE,DPY19L2
A08_55405991,ENSG00000067365,17808.3353,0.420851408,TRUE,4.11E-15,TRUE,TRUE,FALSE,TRUE,METTL22
A08_6720,ENSG00000114346,3907.123168,0.307201022,TRUE,1.33E-07,TRUE,TRUE,FALSE,FALSE,ECT2
A08_6725,ENSG00000058600,52529.77281,0.234311037,FALSE,2.44E-05,TRUE,FALSE,TRUE,FALSE,POLR3E
A08_6745,ENSG00000188486,35814.55802,0.165126218,FALSE,0.003632445,TRUE,FALSE,TRUE,FALSE,H2AFX
A09_55185977,ENSG00000167380,24867.75273,0.304621941,TRUE,0.000692758,TRUE,TRUE,FALSE,TRUE,ZNF226
A09_55195978,ENSG00000135636,13064.68369,0.345523568,TRUE,1.46E-05,TRUE,TRUE,FALSE,FALSE,DYSF
A09_55205980,ENSG00000018869,21192.06054,0.141762413,FALSE,0.002331468,TRUE,FALSE,TRUE,FALSE,ZNF582
A09_55215982,ENSG00000148737,44986.60274,0.415188061,TRUE,6.88E-15,TRUE,TRUE,FALSE,TRUE,TCF7L2
A09_55235979,ENSG00000175931,738.7102934,0.261792048,TRUE,3.56E-09,TRUE,TRUE,FALSE,FALSE,UBE2O
A09_55335984,ENSG00000104967,6488.785774,0.22011655,FALSE,1.59E-07,TRUE,FALSE,TRUE,FALSE,NOVA2
A09_55345985,ENSG00000077463,2004.582016,0.488997032,TRUE,3.69E-21,TRUE,TRUE,FALSE,FALSE,SIRT6
A09_55365987,ENSG00000164941,128529.8495,0.615409943,TRUE,1.72E-22,TRUE,TRUE,FALSE,TRUE,INTS8
A09_55385989,ENSG00000259120,60388.61079,0.518664573,TRUE,2.12E-13,TRUE,TRUE,FALSE,TRUE,SMIM6
A09_55395990,ENSG00000105176,176525.8982,0.375621033,TRUE,4.07E-15,TRUE,TRUE,FALSE,FALSE,URI1
A09_55405991,ENSG00000172262,151466.0398,0.197864144,FALSE,9.02E-05,TRUE,FALSE,TRUE,FALSE,ZNF131
A09_75836284,ENSG00000103876,2230.105983,0.213093666,FALSE,1.42E-08,TRUE,FALSE,TRUE,TRUE,FAH
A10_55195978,ENSG00000118194,120572.5284,0.418928619,TRUE,4.25E-16,TRUE,TRUE,FALSE,FALSE,TNNT2
A10_55205980,ENSG00000145990,647344.3587,0.211951384,FALSE,1.62E-08,TRUE,FALSE,TRUE,FALSE,GFOD1
A10_55215982,ENSG00000139132,208305.2327,0.191234413,FALSE,0.005721784,TRUE,FALSE,TRUE,FALSE,FGD4
A10_55235979,ENSG00000156675,132798.8967,0.292958285,TRUE,1.06E-09,TRUE,TRUE,FALSE,TRUE,RAB11FIP1
A10_55335984,ENSG00000175573,201690.299,0.135762848,FALSE,0.058818193,FALSE,FALSE,TRUE,TRUE,C11orf68
A10_55355986,ENSG00000105393,6648.052545,0.474883621,TRUE,5.88E-16,TRUE,TRUE,FALSE,FALSE,BABAM1
A10_55375988,ENSG00000137947,102660.8066,0.312597922,TRUE,5.67E-13,TRUE,TRUE,FALSE,FALSE,GTF2B
A10_55385989,ENSG00000166816,80793.22533,0.192607049,FALSE,6.81E-08,TRUE,FALSE,TRUE,FALSE,LDHD
A10_55395990,ENSG00000142197,28693.04708,0.387861073,TRUE,3.31E-18,TRUE,TRUE,FALSE,TRUE,DOP1B
A10_55405991,ENSG00000167964,64412.5478,0.154501517,FALSE,5.66E-05,TRUE,FALSE,TRUE,FALSE,RAB26
A10_6722,ENSG00000158161,4264.551158,0.244460304,TRUE,9.01E-07,TRUE,TRUE,FALSE,FALSE,EYA3
A10_75836284,ENSG00000277791,44885.40919,0.185942791,FALSE,2.92E-07,TRUE,FALSE,TRUE,TRUE,PSMB3
A11_55185977,ENSG00000115165,408288.5573,0.151640504,FALSE,0.859911019,FALSE,FALSE,TRUE,FALSE,CYTIP
A11_55195978,ENSG00000115539,1102560.129,0.148361625,FALSE,9.08E-05,TRUE,FALSE,TRUE,FALSE,PDCL3
A11_55205980,ENSG00000075218,324922.1048,0.286975117,TRUE,3.34E-08,TRUE,TRUE,FALSE,TRUE,GTSE1
A11_55215982,ENSG00000108578,82451.06769,0.342421955,TRUE,7.59E-12,TRUE,TRUE,FALSE,FALSE,BLMH
A11_55245981,ENSG00000123607,729800.9505,0.374745763,TRUE,2.09E-09,TRUE,TRUE,FALSE,TRUE,TTC21B
A11_55335984,ENSG00000122484,76245.74465,0.224869268,FALSE,4.51E-06,TRUE,FALSE,TRUE,FALSE,RPAP2
A11_55345985,ENSG00000142552,537561.2174,0.295067841,TRUE,3.97E-10,TRUE,TRUE,FALSE,FALSE,RCN3
A11_55355986,ENSG00000178982,152293.0395,0.173624625,FALSE,0.001181938,TRUE,FALSE,TRUE,FALSE,EIF3K
A11_55365987,ENSG00000203880,16574.15038,0.233288892,FALSE,7.81E-11,TRUE,FALSE,TRUE,FALSE,PCMTD2
A11_55395990,ENSG00000157259,28701.6947,0.364032386,TRUE,2.95E-13,TRUE,TRUE,FALSE,TRUE,GATAD1
A11_55405991,ENSG00000100196,452132.4095,0.117041408,FALSE,0.61620478,FALSE,FALSE,TRUE,FALSE,KDELR3
A11_6736,ENSG00000120694,88595.71337,0.150690091,FALSE,0.010008036,TRUE,FALSE,TRUE,FALSE,HSPH1
A11_75836284,ENSG00000174943,11824.3189,0.272111303,TRUE,5.11E-13,TRUE,TRUE,FALSE,FALSE,KCTD13
A12_55185977,ENSG00000198898,132249.671,0.174139753,FALSE,0.001526826,TRUE,FALSE,TRUE,FALSE,CAPZA2
A12_55195978,ENSG00000042493,243767.8399,0.601120794,TRUE,8.13E-27,TRUE,TRUE,FALSE,TRUE,CAPG
A12_55205980,ENSG00000125356,10487.38191,0.215034834,FALSE,9.55E-07,TRUE,FALSE,TRUE,FALSE,NDUFA1
A12_55215982,ENSG00000083812,77880.34606,0.348791869,TRUE,5.41E-09,TRUE,TRUE,FALSE,FALSE,ZNF324
A12_55225983,ENSG00000104889,2564.792536,0.382273131,TRUE,9.03E-14,TRUE,TRUE,FALSE,FALSE,RNASEH2A
A12_55235979,ENSG00000136193,127378.1734,0.138759879,FALSE,0.000581101,TRUE,FALSE,TRUE,TRUE,SCRN1
A12_55335984,ENSG00000198848,508477.9987,0.17213163,FALSE,0.026727003,TRUE,FALSE,TRUE,FALSE,CES1
A12_55345985,ENSG00000088833,74210.74008,0.3749403,TRUE,2.91E-14,TRUE,TRUE,FALSE,FALSE,NSFL1C
A12_55365987,ENSG00000097096,12424.02107,0.287334652,TRUE,7.48E-09,TRUE,TRUE,FALSE,FALSE,SYDE2
A12_55395990,ENSG00000160781,3159.940466,0.376992266,TRUE,7.54E-12,TRUE,TRUE,FALSE,TRUE,PAQR6
A12_55405991,ENSG00000070770,147738.2366,0.283305318,TRUE,2.48E-10,TRUE,TRUE,FALSE,FALSE,CSNK2A2
A12_6736,ENSG00000225830,168.6298064,0.272044525,TRUE,3.22E-08,TRUE,TRUE,FALSE,FALSE,ERCC6
B01_55185977,ENSG00000102057,25390.14591,0.425895078,TRUE,1.37E-09,TRUE,TRUE,FALSE,TRUE,KCND1
B01_55195978,ENSG00000156970,118426.4959,0.524596149,TRUE,1.46E-21,TRUE,TRUE,FALSE,TRUE,BUB1B
B01_55205980,ENSG00000132688,1126772.55,0.27428191,TRUE,0.001095482,TRUE,TRUE,FALSE,FALSE,NES
B01_55215982,ENSG00000182670,4248.747756,0.268321899,TRUE,6.74E-10,TRUE,TRUE,FALSE,FALSE,TTC3
B01_55225983,ENSG00000180881,111108.2616,0.237017464,FALSE,9.76E-05,TRUE,FALSE,TRUE,FALSE,CAPS2
B01_55235979,ENSG00000118939,12271.02003,0.307343199,TRUE,3.73E-11,TRUE,TRUE,FALSE,FALSE,UCHL3
B01_55335984,ENSG00000170775,7229.976214,0.311474465,TRUE,4.24E-15,TRUE,TRUE,FALSE,FALSE,GPR37
B01_55355986,ENSG00000128923,38483.81953,0.420273718,TRUE,4.45E-14,TRUE,TRUE,FALSE,FALSE,MINDY2
B01_55365987,ENSG00000177732,20178.48736,0.407385659,TRUE,2.71E-20,TRUE,TRUE,FALSE,TRUE,SOX12
B01_55375988,ENSG00000143190,146206.0444,0.122034281,FALSE,7.39E-06,TRUE,FALSE,TRUE,FALSE,POU2F1
B01_55405991,ENSG00000160211,120478.4581,0.212998026,FALSE,1.37E-06,TRUE,FALSE,TRUE,FALSE,G6PD
B01_6722,ENSG00000067829,1523.282056,0.31371381,TRUE,3.44E-09,TRUE,TRUE,FALSE,FALSE,IDH3G
B01_6735,ENSG00000124762,20696.87319,0.114103719,FALSE,0.459065317,FALSE,FALSE,TRUE,FALSE,CDKN1A
B01_6736,ENSG00000109685,2077.567745,0.225575645,FALSE,3.32E-08,TRUE,FALSE,TRUE,FALSE,NSD2
B02_55195978,ENSG00000127241,6424.329793,0.307470489,TRUE,1.44E-08,TRUE,TRUE,FALSE,FALSE,MASP1
B02_55215982,ENSG00000165732,410795.6973,0.282499882,TRUE,1.58E-16,TRUE,TRUE,FALSE,TRUE,DDX21
B02_55225983,ENSG00000179532,9939.309121,0.374374495,TRUE,5.71E-19,TRUE,TRUE,FALSE,TRUE,DNHD1
B02_55235979,ENSG00000173848,14714.27138,0.510021184,TRUE,1.17E-17,TRUE,TRUE,FALSE,TRUE,NET1
B02_55245981,ENSG00000103269,2548.255158,0.373683352,TRUE,1.06E-16,TRUE,TRUE,FALSE,TRUE,RHBDL1
B02_55335984,ENSG00000129347,45705.3189,0.321724003,TRUE,1.59E-09,TRUE,TRUE,FALSE,TRUE,KRI1
B02_55345985,ENSG00000008324,691688.3629,0.190615743,FALSE,2.34E-09,TRUE,FALSE,TRUE,TRUE,SS18L2
B02_55355986,ENSG00000157916,11395.35971,0.355171902,TRUE,1.14E-17,TRUE,TRUE,FALSE,TRUE,RER1
B02_55365987,ENSG00000185022,105260.3996,0.293211172,TRUE,1.23E-11,TRUE,TRUE,FALSE,TRUE,MAFF
B02_55375988,ENSG00000148935,4063.809708,0.376029249,TRUE,4.18E-14,TRUE,TRUE,FALSE,FALSE,GAS2
B02_55385989,ENSG00000119969,55928.55824,0.358380872,TRUE,4.24E-10,TRUE,TRUE,FALSE,FALSE,HELLS
B02_55395990,ENSG00000169744,73306.14831,0.364033765,TRUE,1.14E-10,TRUE,TRUE,FALSE,FALSE,LDB2
B02_55405991,ENSG00000120594,8171.595696,0.534525761,TRUE,5.99E-20,TRUE,TRUE,FALSE,FALSE,PLXDC2
B02_6720,ENSG00000115977,33781.90294,0.125151918,FALSE,0.005199882,TRUE,FALSE,TRUE,FALSE,AAK1
B02_6724,ENSG00000151414,1032.746373,0.2225429,FALSE,5.66E-07,TRUE,FALSE,TRUE,FALSE,NEK7
B02_75836284,ENSG00000144354,223825.3998,0.357208064,TRUE,3.31E-09,TRUE,TRUE,FALSE,FALSE,CDCA7
B02_75846286,ENSG00000105640,4176.794425,0.332302782,TRUE,1.58E-13,TRUE,TRUE,FALSE,FALSE,RPL18A
B03_55185977,ENSG00000165025,8454.365061,0.193949846,FALSE,0.000299592,TRUE,FALSE,TRUE,FALSE,SYK
B03_55195978,ENSG00000095739,1105.73458,0.334809022,TRUE,1.66E-11,TRUE,TRUE,FALSE,FALSE,BAMBI
B03_55215982,ENSG00000164163,398904.1032,0.188694854,FALSE,1.73E-06,TRUE,FALSE,TRUE,FALSE,ABCE1
B03_55225983,ENSG00000021776,12518.00778,0.283654559,TRUE,2.88E-11,TRUE,TRUE,FALSE,FALSE,AQR
B03_55235979,ENSG00000006747,379201.4539,0.09984611,FALSE,0.035250587,TRUE,FALSE,TRUE,FALSE,SCIN
B03_55245981,ENSG00000196588,155562.7179,0.25321523,TRUE,1.69E-07,TRUE,TRUE,FALSE,FALSE,MRTFA
B03_55335984,ENSG00000172663,82755.69028,0.22335467,FALSE,8.13E-08,TRUE,FALSE,TRUE,FALSE,TMEM134
B03_55345985,ENSG00000196419,517337.7345,0.343892935,TRUE,9.21E-20,TRUE,TRUE,FALSE,FALSE,XRCC6
B03_55355986,ENSG00000104299,323221.8976,0.275744022,TRUE,2.66E-11,TRUE,TRUE,FALSE,FALSE,INTS9
B03_55365987,ENSG00000123496,7030.646529,0.336265272,TRUE,3.03E-13,TRUE,TRUE,FALSE,FALSE,IL13RA2
B03_55375988,ENSG00000156239,2206.823588,0.605227074,TRUE,1.72E-25,TRUE,TRUE,FALSE,TRUE,N6AMT1
B03_55395990,ENSG00000166483,11633.64628,0.395452276,TRUE,8.60E-20,TRUE,TRUE,FALSE,FALSE,WEE1
B03_55405991,ENSG00000102316,1796559.944,0.240566867,FALSE,5.73E-08,TRUE,FALSE,TRUE,TRUE,MAGED2
B03_6736,ENSG00000100749,272.5401847,0.292735209,TRUE,3.32E-07,TRUE,TRUE,FALSE,FALSE,VRK1
B03_75836284,ENSG00000186198,2573.881654,0.245933982,TRUE,1.75E-07,TRUE,TRUE,FALSE,FALSE,SLC51B
B04_55185977,ENSG00000183354,208537.4432,0.167744081,FALSE,0.049766525,TRUE,FALSE,TRUE,FALSE,KIAA2026
B04_55205980,ENSG00000164649,33071.8328,0.302422044,TRUE,5.21E-13,TRUE,TRUE,FALSE,FALSE,CDCA7L
B04_55215982,ENSG00000113119,26974.08053,0.196013654,FALSE,3.23E-10,TRUE,FALSE,TRUE,FALSE,TMCO6
B04_55225983,ENSG00000198826,1706891.049,0.218220479,FALSE,7.10E-10,TRUE,FALSE,TRUE,FALSE,ARHGAP11A
B04_55335984,ENSG00000138796,232363.535,0.195738668,FALSE,0.00025579,TRUE,FALSE,TRUE,FALSE,HADH
B04_55365987,ENSG00000005339,32298.48636,0.355667349,TRUE,4.66E-19,TRUE,TRUE,FALSE,TRUE,CREBBP
B04_55375988,ENSG00000179008,22582.84571,0.470199383,TRUE,1.41E-17,TRUE,TRUE,FALSE,FALSE,C14orf39
B04_55385989,ENSG00000132466,172803.5066,0.29357101,TRUE,3.02E-09,TRUE,TRUE,FALSE,FALSE,ANKRD17
B04_55395990,ENSG00000165501,56672.082,0.34161054,TRUE,8.52E-16,TRUE,TRUE,FALSE,FALSE,LRR1
B04_55405991,ENSG00000173599,78949.78719,0.324744183,TRUE,2.85E-13,TRUE,TRUE,FALSE,TRUE,PC
B04_6724,ENSG00000122884,175083.7776,0.186537795,FALSE,0.000151713,TRUE,FALSE,TRUE,FALSE,P4HA1
B04_75836284,ENSG00000156026,12633.67533,0.284880565,TRUE,1.90E-08,TRUE,TRUE,FALSE,FALSE,MCU
B05_55185977,ENSG00000196652,1902201.732,0.352922609,TRUE,2.82E-06,TRUE,TRUE,FALSE,FALSE,ZKSCAN5
B05_55195978,ENSG00000115904,6967.747859,0.35567593,TRUE,1.83E-14,TRUE,TRUE,FALSE,FALSE,SOS1
B05_55205980,ENSG00000124496,64240.66846,0.308446436,TRUE,2.95E-15,TRUE,TRUE,FALSE,FALSE,TRERF1
B05_55215982,ENSG00000178999,46115.1919,0.403145075,TRUE,3.71E-20,TRUE,TRUE,FALSE,TRUE,AURKB
B05_55225983,ENSG00000125534,341427.4812,0.266368934,TRUE,1.49E-11,TRUE,TRUE,FALSE,TRUE,PPDPF
B05_55235979,ENSG00000141258,842359.0639,0.292041865,TRUE,2.76E-07,TRUE,TRUE,FALSE,FALSE,SGSM2
B05_55345985,ENSG00000128731,33297.23817,0.287217143,TRUE,3.92E-09,TRUE,TRUE,FALSE,FALSE,HERC2
B05_55355986,ENSG00000068489,116827.086,0.448362025,TRUE,1.03E-15,TRUE,TRUE,FALSE,TRUE,PRR11
B05_55365987,ENSG00000010219,17474.15192,0.24727266,TRUE,2.64E-09,TRUE,TRUE,FALSE,FALSE,DYRK4
B05_55375988,ENSG00000104979,3172.398604,0.569892573,TRUE,1.71E-20,TRUE,TRUE,FALSE,TRUE,C19orf53
B05_55385989,ENSG00000161011,702770.0217,0.091700585,FALSE,0.357565388,FALSE,FALSE,TRUE,FALSE,SQSTM1
B05_55395990,ENSG00000102908,11488.80397,0.315054881,TRUE,9.93E-14,TRUE,TRUE,FALSE,TRUE,NFAT5
B05_55405991,ENSG00000160710,35621.98596,0.388085474,TRUE,6.46E-14,TRUE,TRUE,FALSE,TRUE,ADAR
B05_6724,ENSG00000079462,1871.246252,0.198253541,FALSE,0.118261701,FALSE,FALSE,TRUE,FALSE,PAFAH1B3
B05_6736,ENSG00000171174,2597.672204,0.116707057,FALSE,0.113978095,FALSE,FALSE,TRUE,FALSE,RBKS
B06_55185977,ENSG00000166526,29758.15844,0.332671041,TRUE,2.92E-10,TRUE,TRUE,FALSE,FALSE,ZNF3
B06_55195978,ENSG00000118985,37908.07484,0.416825449,TRUE,1.67E-12,TRUE,TRUE,FALSE,FALSE,ELL2
B06_55205980,ENSG00000134690,48513.39682,0.473365601,TRUE,1.27E-12,TRUE,TRUE,FALSE,TRUE,CDCA8
B06_55215982,ENSG00000159216,323668.8742,0.277498397,TRUE,6.85E-07,TRUE,TRUE,FALSE,FALSE,RUNX1
B06_55225983,ENSG00000189091,7482.20782,0.344541873,TRUE,2.44E-14,TRUE,TRUE,FALSE,FALSE,SF3B3
B06_55235979,ENSG00000114857,835915.6113,0.218043177,FALSE,1.22E-06,TRUE,FALSE,TRUE,FALSE,NKTR
B06_55345985,ENSG00000010803,26295.99763,0.354229636,TRUE,1.15E-14,TRUE,TRUE,FALSE,FALSE,SCMH1
B06_55355986,ENSG00000248383,18288.35506,0.393817117,TRUE,8.82E-16,TRUE,TRUE,FALSE,FALSE,PCDHAC1
B06_55365987,ENSG00000134013,1391.401426,0.304652254,TRUE,2.55E-09,TRUE,TRUE,FALSE,FALSE,LOXL2
B06_55375988,ENSG00000070729,105544.1523,0.102827323,FALSE,0.020238351,TRUE,FALSE,TRUE,FALSE,CNGB1
B06_55385989,ENSG00000125731,2051884.416,0.267911913,TRUE,2.40E-12,TRUE,TRUE,FALSE,FALSE,SH2D3A
B06_55395990,ENSG00000188368,3718.810773,0.339833145,TRUE,8.71E-14,TRUE,TRUE,FALSE,TRUE,PRR19
B06_55405991,ENSG00000147421,39168.27245,0.492616101,TRUE,3.68E-19,TRUE,TRUE,FALSE,TRUE,HMBOX1
B06_6736,ENSG00000181038,2519.53562,0.194363433,FALSE,0.000581101,TRUE,FALSE,TRUE,FALSE,METTL23
B06_75836284,ENSG00000107295,123643.3228,0.188906703,FALSE,3.00E-08,TRUE,FALSE,TRUE,TRUE,SH3GL2
B06_75846286,ENSG00000168918,114643.3978,0.141690779,FALSE,0.000870347,TRUE,FALSE,TRUE,FALSE,INPP5D
B07_55185977,ENSG00000132792,40339.02944,0.299688412,TRUE,0.009565352,TRUE,TRUE,FALSE,FALSE,CTNNBL1
B07_55195978,ENSG00000171492,33539.20476,0.157862733,FALSE,0.041880431,TRUE,FALSE,TRUE,FALSE,LRRC8D
B07_55205980,ENSG00000143452,271553.7118,0.718857894,TRUE,1.05E-16,TRUE,TRUE,FALSE,TRUE,HORMAD1
B07_55215982,ENSG00000169180,143653.0393,0.352921878,TRUE,1.87E-15,TRUE,TRUE,FALSE,FALSE,XPO6
B07_55225983,ENSG00000124074,174623.4321,0.226262562,FALSE,4.35E-08,TRUE,FALSE,TRUE,FALSE,ENKD1
B07_55235979,ENSG00000167183,109145.0146,0.100528076,FALSE,0.04553722,TRUE,FALSE,TRUE,FALSE,PRR15L
B07_55245981,ENSG00000116039,7601.687511,0.442458478,TRUE,8.16E-14,TRUE,TRUE,FALSE,FALSE,ATP6V1B1
B07_55335984,ENSG00000119729,66161.26766,0.330230635,TRUE,4.08E-08,TRUE,TRUE,FALSE,FALSE,RHOQ
B07_55345985,ENSG00000198919,109398.9589,0.202635262,FALSE,4.33E-06,TRUE,FALSE,TRUE,FALSE,DZIP3
B07_55355986,ENSG00000114346,132438.3579,0.29534907,TRUE,8.10E-10,TRUE,TRUE,FALSE,FALSE,ECT2
B07_55365987,ENSG00000171848,188828.5269,0.675327129,TRUE,4.73E-37,TRUE,TRUE,FALSE,TRUE,RRM2
B07_55385989,ENSG00000081479,23937.92633,0.348168028,TRUE,7.07E-11,TRUE,TRUE,FALSE,FALSE,LRP2
B07_55395990,ENSG00000145244,110981.6017,0.323013746,TRUE,6.24E-11,TRUE,TRUE,FALSE,TRUE,CORIN
B07_55405991,ENSG00000137807,88687.94452,0.68370346,TRUE,9.58E-34,TRUE,TRUE,FALSE,TRUE,KIF23
B07_6720,ENSG00000099812,17726.80332,0.323069243,TRUE,8.97E-07,TRUE,TRUE,FALSE,FALSE,MISP
B07_75846286,ENSG00000107581,21240.44183,0.171762619,FALSE,0.005850454,TRUE,FALSE,TRUE,TRUE,EIF3A
B08_55185977,ENSG00000126947,223223.7682,0.174107329,FALSE,0.003473454,TRUE,FALSE,TRUE,FALSE,ARMCX1
B08_55195978,ENSG00000089022,66483.07031,0.252249199,TRUE,6.33E-10,TRUE,TRUE,FALSE,TRUE,MAPKAPK5
B08_55205980,ENSG00000105204,77267.09701,0.301830781,TRUE,3.73E-08,TRUE,TRUE,FALSE,TRUE,DYRK1B
B08_55215982,ENSG00000137478,100048.3806,0.236277292,FALSE,3.04E-09,TRUE,FALSE,TRUE,FALSE,FCHSD2
B08_55225983,ENSG00000090013,1626202.458,0.115161456,FALSE,0.024551314,TRUE,FALSE,TRUE,FALSE,BLVRB
B08_55335984,ENSG00000168538,37361.28922,0.346479582,TRUE,5.62E-10,TRUE,TRUE,FALSE,TRUE,TRAPPC11
B08_55345985,ENSG00000099812,247059.9383,0.237865298,FALSE,1.15E-06,TRUE,FALSE,TRUE,FALSE,MISP
B08_55355986,ENSG00000101082,10854.24735,0.230565439,FALSE,4.07E-08,TRUE,FALSE,TRUE,FALSE,SLA2
B08_55385989,ENSG00000013573,26733.5332,0.398759435,TRUE,7.11E-15,TRUE,TRUE,FALSE,FALSE,DDX11
B08_55395990,ENSG00000136824,89245.37647,0.592273,TRUE,4.62E-19,TRUE,TRUE,FALSE,TRUE,SMC2
B08_55405991,ENSG00000074047,6966.378025,0.433217371,TRUE,1.71E-15,TRUE,TRUE,FALSE,FALSE,GLI2
