ENSG00000170312	1.0580621	9.139715934592952e-89
ENSG00000131747	1.0355397	2.314975859741207e-88
ENSG00000101447	1.5888147	8.921273054516685e-88
ENSG00000140451	2.4427743	1.7564637975275495e-66
ENSG00000162063	1.2825863	1.6931391617204936e-68
ENSG00000123485	1.0765604	3.524342775927262e-68
ENSG00000184661	1.1728332	6.054672558635526e-63
ENSG00000134222	1.1193042	2.155246069639708e-52
ENSG00000198331	1.1213667	5.826447780721659e-46
ENSG00000214357	1.3661828	2.4216866032417018e-37
ENSG00000136122	1.3945597	7.67668966429624e-37
ENSG00000115163	1.057511	3.596435638390639e-37
ENSG00000118193	1.114167	7.317447967520447e-36
ENSG00000125898	1.4640127	4.2390181200118735e-33
ENSG00000121621	1.023629	7.339326309958614e-33
ENSG00000259848	1.0944629	1.1934297462531815e-30
ENSG00000066279	1.0098095	1.6058792104596016e-30
ENSG00000229089	1.0388178	9.093544399654095e-30
ENSG00000188610	1.0257592	7.104562840110645e-26
ENSG00000263513	1.1489236	1.3162042414248139e-25
ENSG00000196550	1.0207831	5.918268453789657e-25
ENSG00000158402	1.0315033	3.6520735532708116e-23
ENSG00000081320	1.001496	9.172360480414872e-23
ENSG00000223564	1.0499635	3.393022194228052e-22
ENSG00000284906	1.2500135	1.5338777330303693e-20
ENSG00000149503	1.0081363	3.596216585067873e-20
ENSG00000176222	1.249639	2.995607928224581e-19
ENSG00000232502	1.186517	3.18492379355115e-10
ENSG00000215784	1.2496358	3.200123590810497e-10
ENSG00000185262	1.1375445	4.674748148631203e-10
ENSG00000130052	1.1226559	9.672489437638736e-10
