well_plate,ENSG,var_comp,perc_var_comp,pass_percvar,wp_comp_kruskal_gaussccd_adj,pass_gauss,ccd_comp,nonccd_comp,wp_prev_ccd,gene_name
C05_55345985,ENSG00000100271,0.00015863,0.130782307,TRUE,0.155112854,FALSE,FALSE,TRUE,FALSE,TTLL1
C05_55355986,ENSG00000117724,0.001770588,0.683196023,TRUE,4.87E-19,TRUE,TRUE,FALSE,TRUE,CENPF
C05_55365987,ENSG00000198142,0.000212286,0.095661367,FALSE,0.034927082,TRUE,FALSE,TRUE,FALSE,SOWAHC
C05_55385989,ENSG00000156510,0.011414248,0.081614443,FALSE,0.848447017,FALSE,FALSE,TRUE,FALSE,HKDC1
C05_55395990,ENSG00000129422,0.000500261,0.139529788,TRUE,0.003968156,TRUE,TRUE,FALSE,FALSE,MTUS1
C05_55405991,ENSG00000183963,0.003567022,0.167611694,TRUE,3.99E-05,TRUE,TRUE,FALSE,TRUE,SMTN
C05_6719,ENSG00000261236,0.001844811,0.10195439,FALSE,0.49989309,FALSE,FALSE,TRUE,FALSE,BOP1
C05_6720,ENSG00000124207,0.002290307,0.176950094,TRUE,0.277099864,FALSE,FALSE,TRUE,FALSE,CSE1L
C05_6724,ENSG00000151611,0.000563562,0.151291997,TRUE,0.121558998,FALSE,FALSE,TRUE,FALSE,MMAA
C06_55185977,ENSG00000240972,0.000210218,0.083071024,FALSE,0.782938763,FALSE,FALSE,TRUE,FALSE,MIF
C06_55225983,ENSG00000153066,0.001374924,0.119807121,FALSE,0.220153889,FALSE,FALSE,TRUE,FALSE,TXNDC11
C06_55345985,ENSG00000142634,8.99E-05,0.110042174,FALSE,0.047563776,TRUE,FALSE,TRUE,FALSE,EFHD2
C06_55355986,ENSG00000131652,0.000214377,0.173599069,TRUE,0.000516813,TRUE,TRUE,FALSE,FALSE,THOC6
C06_55365987,ENSG00000187866,0.0083061,0.100290913,FALSE,0.698982321,FALSE,FALSE,TRUE,FALSE,FAM122A
C06_55385989,ENSG00000214517,0.007160827,0.190708037,TRUE,0.002733532,TRUE,TRUE,FALSE,TRUE,PPME1
C06_55405991,ENSG00000131016,0.003317634,0.11549847,FALSE,0.749004303,FALSE,FALSE,TRUE,FALSE,AKAP12
C06_6722,ENSG00000167548,0.001017743,0.480552286,TRUE,3.17E-16,TRUE,TRUE,FALSE,FALSE,KMT2D
C06_6736,ENSG00000172716,3.48E-06,0.181200149,TRUE,0.297832352,FALSE,FALSE,TRUE,FALSE,SLFN11
C06_75836284,ENSG00000137817,2.06E-05,0.191474931,TRUE,0.002310674,TRUE,TRUE,FALSE,TRUE,PARP6
C06_75846286,ENSG00000055208,8.20E-05,0.09414684,FALSE,0.299204102,FALSE,FALSE,TRUE,FALSE,TAB2
C07_55185977,ENSG00000112319,0.000299434,0.157443684,TRUE,0.582503813,FALSE,FALSE,TRUE,FALSE,EYA4
C07_55205980,ENSG00000105755,3.20E-05,0.06799191,FALSE,0.564479541,FALSE,FALSE,TRUE,FALSE,ETHE1
C07_55215982,ENSG00000145692,0.001049246,0.064637789,FALSE,0.399296286,FALSE,FALSE,TRUE,FALSE,BHMT
C07_55235979,ENSG00000167916,0.000582391,0.17434633,TRUE,0.822523455,FALSE,FALSE,TRUE,FALSE,KRT24
C07_55245981,ENSG00000123213,8.08E-06,0.213012686,TRUE,0.022538701,TRUE,TRUE,FALSE,FALSE,NLN
C07_55335984,ENSG00000107816,0.002333373,0.128239657,FALSE,0.756436722,FALSE,FALSE,TRUE,FALSE,LZTS2
C07_55345985,ENSG00000125966,0.000293999,0.161442638,TRUE,0.431769205,FALSE,FALSE,TRUE,FALSE,MMP24
C07_55355986,ENSG00000122035,0.000228537,0.163597843,TRUE,0.082308386,FALSE,FALSE,TRUE,TRUE,RASL11A
C07_55365987,ENSG00000122787,3.24E-05,0.170043217,TRUE,0.004796346,TRUE,TRUE,FALSE,FALSE,AKR1D1
C07_55375988,ENSG00000165434,0.000117353,0.098330771,FALSE,0.094260026,FALSE,FALSE,TRUE,FALSE,PGM2L1
C07_55385989,ENSG00000168306,0.000240319,0.161084103,TRUE,0.007076544,TRUE,TRUE,FALSE,FALSE,ACOX2
C07_55395990,ENSG00000157764,0.000743431,0.092802768,FALSE,0.727605257,FALSE,FALSE,TRUE,FALSE,BRAF
C07_55405991,ENSG00000084676,0.001743582,0.090719615,FALSE,0.689145152,FALSE,FALSE,TRUE,FALSE,NCOA1
C07_6736,ENSG00000092853,0.000252108,0.55673068,TRUE,1.46E-15,TRUE,TRUE,FALSE,FALSE,CLSPN
C08_55185977,ENSG00000184867,6.39E-06,0.268206011,TRUE,0.117794794,FALSE,FALSE,TRUE,FALSE,ARMCX2
C08_55195978,ENSG00000181722,5.82E-05,0.176911892,TRUE,7.82E-05,TRUE,TRUE,FALSE,TRUE,ZBTB20
C08_55205980,ENSG00000163638,0.000400249,0.148939827,TRUE,0.200671042,FALSE,FALSE,TRUE,FALSE,ADAMTS9
C08_55215982,ENSG00000166343,7.76E-05,0.127991291,FALSE,0.344840247,FALSE,FALSE,TRUE,FALSE,MSS51
C08_55225983,ENSG00000177875,6.17E-05,0.107792452,FALSE,0.428110627,FALSE,FALSE,TRUE,FALSE,CCDC184
C08_55235979,ENSG00000164904,2.84E-05,0.216195893,TRUE,0.035372681,TRUE,TRUE,FALSE,TRUE,ALDH7A1
C08_55245981,ENSG00000110911,0.000227206,0.105047218,FALSE,0.493177393,FALSE,FALSE,TRUE,FALSE,SLC11A2
C08_55335984,ENSG00000117266,0.000572263,0.103288593,FALSE,0.643456478,FALSE,FALSE,TRUE,FALSE,CDK18
C08_55345985,ENSG00000114646,0.000121389,0.116454814,FALSE,0.121456668,FALSE,FALSE,TRUE,FALSE,CSPG5
C08_55365987,ENSG00000130340,0.000104746,0.153906132,TRUE,0.054004807,FALSE,FALSE,TRUE,FALSE,SNX9
C08_55375988,ENSG00000063245,0.000199107,0.094979698,FALSE,0.104742267,FALSE,FALSE,TRUE,FALSE,EPN1
C08_55395990,ENSG00000131931,0.00019106,0.127051551,FALSE,0.099167234,FALSE,FALSE,TRUE,FALSE,THAP1
C08_55405991,ENSG00000065000,0.000176857,0.160209183,TRUE,0.030114247,TRUE,TRUE,FALSE,FALSE,AP3D1
C09_55185977,ENSG00000064012,0.000510702,0.051256295,FALSE,0.421191783,FALSE,FALSE,TRUE,FALSE,CASP8
C09_55205980,ENSG00000108599,0.000870752,0.170721143,TRUE,0.005275465,TRUE,TRUE,FALSE,TRUE,AKAP10
C09_55215982,ENSG00000121390,0.010828772,0.082548869,FALSE,0.274490743,FALSE,FALSE,TRUE,FALSE,PSPC1
C09_55225983,ENSG00000182810,0.002262526,0.128367799,FALSE,0.432908821,FALSE,FALSE,TRUE,FALSE,DDX28
C09_55235979,ENSG00000146670,0.002594529,0.674846699,TRUE,1.23E-20,TRUE,TRUE,FALSE,TRUE,CDCA5
C09_55245981,ENSG00000081154,0.014107429,0.100279823,FALSE,0.139337124,FALSE,FALSE,TRUE,FALSE,PCNP
C09_55335984,ENSG00000164778,0.000357053,0.109908727,FALSE,0.615235212,FALSE,FALSE,TRUE,FALSE,EN2
C09_55345985,ENSG00000138801,0.012524452,0.150575345,TRUE,0.000168273,TRUE,TRUE,FALSE,TRUE,PAPSS1
C09_55365987,ENSG00000100554,0.001736159,0.191220719,TRUE,0.006257194,TRUE,TRUE,FALSE,TRUE,ATP6V1D
C09_55385989,ENSG00000174607,0.00108196,0.122620314,FALSE,0.010679474,TRUE,FALSE,TRUE,FALSE,UGT8
C09_55395990,ENSG00000130675,6.46E-05,0.164973126,TRUE,0.020123597,TRUE,TRUE,FALSE,TRUE,MNX1
C09_55405991,ENSG00000127990,0.000638097,0.179508607,TRUE,0.000930444,TRUE,TRUE,FALSE,TRUE,SGCE
C09_6736,ENSG00000097007,4.96E-06,0.217669236,TRUE,0.029654562,TRUE,TRUE,FALSE,FALSE,ABL1
C10_55185977,ENSG00000106261,0.000380124,0.190722705,TRUE,0.004308351,TRUE,TRUE,FALSE,TRUE,ZKSCAN1
C10_55205980,ENSG00000159263,0.004361147,0.177093514,TRUE,0.362837366,FALSE,FALSE,TRUE,FALSE,SIM2
C10_55215982,ENSG00000168497,0.002668937,0.17258062,TRUE,0.093070837,FALSE,FALSE,TRUE,FALSE,CAVIN2
C10_55225983,ENSG00000134815,0.000127949,0.09776157,FALSE,0.790529807,FALSE,FALSE,TRUE,FALSE,DHX34
C10_55235979,ENSG00000092621,0.002013678,0.094208242,FALSE,0.83302407,FALSE,FALSE,TRUE,FALSE,PHGDH
C10_55245981,ENSG00000184384,0.001663522,0.10774112,FALSE,0.52008302,FALSE,FALSE,TRUE,FALSE,MAML2
C10_55345985,ENSG00000054654,0.000183868,0.163281017,TRUE,0.00324118,TRUE,TRUE,FALSE,TRUE,SYNE2
C10_55355986,ENSG00000128951,0.000847364,0.130250756,FALSE,0.092204818,FALSE,FALSE,TRUE,FALSE,DUT
C10_55365987,ENSG00000198961,0.001005018,0.134499792,TRUE,0.150385953,FALSE,FALSE,TRUE,FALSE,PJA2
C10_55385989,ENSG00000138271,0.001924313,0.132637065,TRUE,0.064878673,FALSE,FALSE,TRUE,FALSE,GPR87
C10_55405991,ENSG00000168411,0.002223026,0.085614567,FALSE,0.235757367,FALSE,FALSE,TRUE,FALSE,RFWD3
C10_6717,ENSG00000163608,0.001697054,0.185681057,TRUE,0.003080008,TRUE,TRUE,FALSE,FALSE,NEPRO
C10_6720,ENSG00000100401,0.000434463,0.134652941,TRUE,0.03495633,TRUE,TRUE,FALSE,FALSE,RANGAP1
C11_55195978,ENSG00000140105,1.12E-05,0.100512902,FALSE,0.193578406,FALSE,FALSE,TRUE,FALSE,WARS
C11_55205980,ENSG00000198959,0.000938684,0.206332171,TRUE,0.000123437,TRUE,TRUE,FALSE,TRUE,TGM2
C11_55215982,ENSG00000172731,0.003013706,0.130758887,TRUE,0.564605698,FALSE,FALSE,TRUE,FALSE,LRRC20
C11_55225983,ENSG00000166582,0.00037588,0.178742005,TRUE,0.000805069,TRUE,TRUE,FALSE,TRUE,CENPV
C11_55235979,ENSG00000105220,0.001112802,0.151396356,TRUE,0.069595651,FALSE,FALSE,TRUE,FALSE,GPI
C11_55355986,ENSG00000117000,0.001865963,0.159957575,TRUE,0.014111965,TRUE,TRUE,FALSE,FALSE,RLF
C11_55365987,ENSG00000145391,0.002360643,0.153707727,TRUE,0.064311763,FALSE,FALSE,TRUE,FALSE,SETD7
C11_55385989,ENSG00000158402,0.000446062,0.108219819,FALSE,0.018597541,TRUE,FALSE,TRUE,FALSE,CDC25C
C11_55395990,ENSG00000185869,0.001807374,0.108542026,FALSE,0.227399236,FALSE,FALSE,TRUE,FALSE,ZNF829
C11_55405991,ENSG00000170004,0.001149278,0.097846287,FALSE,0.329751803,FALSE,FALSE,TRUE,FALSE,CHD3
C11_6736,ENSG00000083123,0.000166794,0.227841317,TRUE,0.018575359,TRUE,TRUE,FALSE,FALSE,BCKDHB
C12_55185977,ENSG00000120697,0.000352482,0.16556465,TRUE,0.176804601,FALSE,FALSE,TRUE,FALSE,ALG5
C12_55205980,ENSG00000117419,0.000159935,0.172665955,TRUE,3.87E-05,TRUE,TRUE,FALSE,TRUE,ERI3
C12_55215982,ENSG00000161642,0.000121973,0.142252539,TRUE,0.084407409,FALSE,FALSE,TRUE,FALSE,ZNF385A
C12_55225983,ENSG00000213965,0.008111619,0.112977319,FALSE,0.484614554,FALSE,FALSE,TRUE,FALSE,NUDT19
C12_55235979,ENSG00000117133,0.00017196,0.132092141,TRUE,0.000135654,TRUE,TRUE,FALSE,FALSE,RPF1
C12_55335984,ENSG00000101746,0.00087939,0.11051367,FALSE,0.351581791,FALSE,FALSE,TRUE,FALSE,NOL4
C12_55345985,ENSG00000155621,0.000279992,0.100219085,FALSE,0.888566783,FALSE,FALSE,TRUE,FALSE,C9orf85
C12_55365987,ENSG00000175197,0.000754522,0.131009055,TRUE,0.852434777,FALSE,FALSE,TRUE,FALSE,DDIT3
C12_55385989,ENSG00000119559,0.001600019,0.11101627,FALSE,0.693028834,FALSE,FALSE,TRUE,FALSE,C19orf25
C12_6724,ENSG00000139180,3.94E-05,0.128190258,FALSE,0.725809052,FALSE,FALSE,TRUE,FALSE,NDUFA9
D01_55205980,ENSG00000117280,0.001345933,0.16340014,TRUE,0.010664513,TRUE,TRUE,FALSE,TRUE,RAB29
D01_55215982,ENSG00000118492,0.000124564,0.092210245,FALSE,0.225351031,FALSE,FALSE,TRUE,FALSE,ADGB
D01_55225983,ENSG00000178922,0.002515597,0.120554221,FALSE,0.494523988,FALSE,FALSE,TRUE,FALSE,HYI
D01_55235979,ENSG00000239857,0.000879718,0.255719494,TRUE,2.46E-07,TRUE,TRUE,FALSE,TRUE,GET4
D01_55245981,ENSG00000133119,0.000195455,0.14083209,TRUE,0.296306538,FALSE,FALSE,TRUE,FALSE,RFC3
D01_55335984,ENSG00000006634,0.001891389,0.371816502,TRUE,3.45E-13,TRUE,TRUE,FALSE,TRUE,DBF4
D01_55355986,ENSG00000137434,0.002751367,0.127855015,FALSE,0.061689719,FALSE,FALSE,TRUE,FALSE,C6orf52
D01_55365987,ENSG00000215183,0.000184297,0.168715376,TRUE,0.138869189,FALSE,FALSE,TRUE,FALSE,MSMP
D01_55395990,ENSG00000203727,4.97E-05,0.150660837,TRUE,0.013975552,TRUE,TRUE,FALSE,FALSE,SAMD5
D01_55405991,ENSG00000148773,0.006114771,0.331460597,TRUE,5.24E-07,TRUE,TRUE,FALSE,TRUE,MKI67
D01_6724,ENSG00000132382,0.000358782,0.124356127,FALSE,0.241176697,FALSE,FALSE,TRUE,FALSE,MYBBP1A
D01_75836284,ENSG00000133466,0.000895951,0.161704627,TRUE,0.001199975,TRUE,TRUE,FALSE,FALSE,C1QTNF6
D02_55185977,ENSG00000100823,0.011682648,0.172990499,TRUE,0.112971553,FALSE,FALSE,TRUE,FALSE,APEX1
D02_55195978,ENSG00000138160,0.000752961,0.276022337,TRUE,0.022018408,TRUE,TRUE,FALSE,TRUE,KIF11
D02_55205980,ENSG00000111846,0.000144736,0.131903835,TRUE,0.054735097,FALSE,FALSE,TRUE,FALSE,GCNT2
D02_55215982,ENSG00000109814,0.002559999,0.228136328,TRUE,1.97E-05,TRUE,TRUE,FALSE,TRUE,UGDH
D02_55225983,ENSG00000060069,0.000722909,0.134279107,TRUE,0.76847508,FALSE,FALSE,TRUE,FALSE,CTDP1
D02_55235979,ENSG00000116128,0.000384814,0.136692517,TRUE,0.441008019,FALSE,FALSE,TRUE,FALSE,BCL9
D02_55245981,ENSG00000066651,5.59E-05,0.164279824,TRUE,0.048630653,TRUE,TRUE,FALSE,TRUE,TRMT11
D02_55335984,ENSG00000109736,0.000365318,0.139387842,TRUE,0.094301875,FALSE,FALSE,TRUE,FALSE,MFSD10
D02_55345985,ENSG00000232112,0.002561545,0.21034415,TRUE,3.87E-05,TRUE,TRUE,FALSE,TRUE,TMA7
D02_55375988,ENSG00000107864,0.001035276,0.132247777,TRUE,0.510113955,FALSE,FALSE,TRUE,FALSE,CPEB3
D02_55385989,ENSG00000083817,0.000313654,0.098071025,FALSE,0.074699127,FALSE,FALSE,TRUE,FALSE,ZNF416
D02_55395990,ENSG00000171462,0.000591534,0.137171727,TRUE,0.134065986,FALSE,FALSE,TRUE,FALSE,DLK2
D02_55405991,ENSG00000171953,0.000114298,0.136384828,TRUE,0.778297308,FALSE,FALSE,TRUE,FALSE,ATPAF2
D02_6720,ENSG00000067369,0.000737617,0.155990367,TRUE,0.848447017,FALSE,FALSE,TRUE,FALSE,TP53BP1
D02_6724,ENSG00000185624,0.000591592,0.173632037,TRUE,0.828508069,FALSE,FALSE,TRUE,FALSE,P4HB
D02_75846286,ENSG00000117758,1.34E-05,0.115956369,FALSE,0.082780296,FALSE,FALSE,TRUE,FALSE,STX12
D03_55185977,ENSG00000125351,0.002391843,0.103074388,FALSE,0.953294482,FALSE,FALSE,TRUE,FALSE,UPF3B
D03_55195978,ENSG00000081087,8.37E-05,0.13090773,TRUE,0.079944164,FALSE,FALSE,TRUE,FALSE,OSTM1
D03_55215982,ENSG00000080345,0.001029698,0.121089951,FALSE,0.117135989,FALSE,FALSE,TRUE,FALSE,RIF1
D03_55225983,ENSG00000122515,0.000291547,0.131086634,TRUE,0.000304109,TRUE,TRUE,FALSE,FALSE,ZMIZ2
D03_55235979,ENSG00000145386,0.000442566,0.741862477,TRUE,5.47E-17,TRUE,TRUE,FALSE,TRUE,CCNA2
D03_55245981,ENSG00000089123,0.000109959,0.107139634,FALSE,0.005092163,TRUE,FALSE,TRUE,FALSE,TASP1
D03_55335984,ENSG00000221932,1.41E-05,0.241605932,TRUE,0.003668221,TRUE,TRUE,FALSE,TRUE,HEPN1
D03_55345985,ENSG00000204950,0.000133964,0.130097451,FALSE,0.003619403,TRUE,FALSE,TRUE,TRUE,LRRC10B
D03_55365987,ENSG00000118495,1.32E-05,0.163211711,TRUE,0.00107378,TRUE,TRUE,FALSE,TRUE,PLAGL1
D03_55385989,ENSG00000175309,0.000120011,0.222208313,TRUE,0.000611938,TRUE,TRUE,FALSE,TRUE,PHYKPL
D03_55395990,ENSG00000111530,0.000513845,0.151223047,TRUE,0.28389681,FALSE,FALSE,TRUE,FALSE,CAND1
D03_55405991,ENSG00000134077,0.001225334,0.130708457,TRUE,0.369817701,FALSE,FALSE,TRUE,FALSE,THUMPD3
D03_6724,ENSG00000164951,0.00076362,0.20306032,TRUE,0.121198623,FALSE,FALSE,TRUE,FALSE,PDP1
D03_6736,ENSG00000164543,0.00039509,0.2768241,TRUE,0.000589627,TRUE,TRUE,FALSE,FALSE,STK17A
D03_75836284,ENSG00000099194,5.16E-05,0.111100785,FALSE,0.431655723,FALSE,FALSE,TRUE,FALSE,SCD
D04_55185977,ENSG00000156011,3.41E-05,0.206949822,TRUE,0.024549718,TRUE,TRUE,FALSE,TRUE,PSD3
D04_55205980,ENSG00000118518,0.001251415,0.117319383,FALSE,0.388719399,FALSE,FALSE,TRUE,FALSE,RNF146
D04_55225983,ENSG00000102921,0.004843891,0.147476372,TRUE,0.002562336,TRUE,TRUE,FALSE,FALSE,N4BP1
D04_55235979,ENSG00000142556,0.000231156,0.039688886,FALSE,0.852434777,FALSE,FALSE,TRUE,FALSE,ZNF614
D04_55245981,ENSG00000100612,0.001761487,0.136973782,TRUE,0.094571117,FALSE,FALSE,TRUE,FALSE,DHRS7
D04_55345985,ENSG00000162512,0.000903003,0.089038582,FALSE,0.400684057,FALSE,FALSE,TRUE,FALSE,SDC3
D04_55355986,ENSG00000152242,0.000281035,0.104219625,FALSE,0.013980578,TRUE,FALSE,TRUE,FALSE,C18orf25
D04_55365987,ENSG00000171405,0.000443432,0.142191758,TRUE,0.000164881,TRUE,TRUE,FALSE,FALSE,XAGE5
D04_55375988,ENSG00000143512,4.60E-05,0.123863906,FALSE,0.715473686,FALSE,FALSE,TRUE,FALSE,HHIPL2
D04_55385989,ENSG00000077420,8.42E-05,0.08960969,FALSE,0.115675245,FALSE,FALSE,TRUE,FALSE,APBB1IP
D04_55395990,ENSG00000164535,0.000382716,0.117677233,FALSE,0.035189454,TRUE,FALSE,TRUE,FALSE,DAGLB
D04_55405991,ENSG00000135972,0.00045522,0.155045542,TRUE,0.01469492,TRUE,TRUE,FALSE,FALSE,MRPS9
D04_6724,ENSG00000185808,3.95E-05,0.182789886,TRUE,6.33E-07,TRUE,TRUE,FALSE,FALSE,PIGP
D04_6745,ENSG00000117399,4.52E-05,0.668997987,TRUE,3.39E-22,TRUE,TRUE,FALSE,FALSE,CDC20
D05_55185977,ENSG00000131650,6.62E-06,0.04742219,FALSE,0.581930253,FALSE,FALSE,TRUE,FALSE,KREMEN2
D05_55195978,ENSG00000106268,0.000100601,0.139219015,TRUE,0.089012662,FALSE,FALSE,TRUE,FALSE,NUDT1
D05_55205980,ENSG00000072682,0.000908751,0.131869679,TRUE,0.002185465,TRUE,TRUE,FALSE,FALSE,P4HA2
D05_55215982,ENSG00000179988,0.00031181,0.098883243,FALSE,0.031781752,TRUE,FALSE,TRUE,FALSE,PSTK
D05_55245981,ENSG00000025156,0.00021753,0.053942534,FALSE,0.677378297,FALSE,FALSE,TRUE,FALSE,HSF2
D05_55335984,ENSG00000148291,0.000884422,0.062509811,FALSE,0.749004303,FALSE,FALSE,TRUE,FALSE,SURF2
D05_55345985,ENSG00000172175,7.65E-05,0.17550896,TRUE,0.009828239,TRUE,TRUE,FALSE,TRUE,MALT1
D05_55355986,ENSG00000196388,0.000882631,0.15317563,TRUE,0.192627345,FALSE,FALSE,TRUE,FALSE,INCA1
D05_55375988,ENSG00000181090,9.56E-05,0.138973336,TRUE,0.417358768,FALSE,FALSE,TRUE,FALSE,EHMT1
D05_55395990,ENSG00000172493,0.000212037,0.13209211,TRUE,0.043347924,TRUE,TRUE,FALSE,FALSE,AFF1
D05_55405991,ENSG00000145425,0.000749239,0.134491645,TRUE,0.71960268,FALSE,FALSE,TRUE,FALSE,RPS3A
D05_6722,ENSG00000141401,0.000552058,0.201575047,TRUE,0.495185447,FALSE,FALSE,TRUE,FALSE,IMPA2
D05_6736,ENSG00000119705,3.70E-06,0.113446548,FALSE,0.054010933,FALSE,FALSE,TRUE,FALSE,SLIRP
D05_75846286,ENSG00000041988,0.000360733,0.095451778,FALSE,0.654984621,FALSE,FALSE,TRUE,FALSE,THAP3
D06_55195978,ENSG00000146426,0.003552809,0.120550259,FALSE,0.073229104,FALSE,FALSE,TRUE,FALSE,TIAM2
D06_55225983,ENSG00000162066,0.000435872,0.111517648,FALSE,0.183533582,FALSE,FALSE,TRUE,FALSE,AMDHD2
D06_55235979,ENSG00000067369,0.004655198,0.087732022,FALSE,0.045468303,TRUE,FALSE,TRUE,FALSE,TP53BP1
D06_55245981,ENSG00000169733,0.00070301,0.101221031,FALSE,0.214787544,FALSE,FALSE,TRUE,FALSE,RFNG
D06_55335984,ENSG00000107742,0.000613759,0.119413814,FALSE,0.105645577,FALSE,FALSE,TRUE,FALSE,SPOCK2
D06_55345985,ENSG00000108344,0.000507056,0.141797995,TRUE,0.008605658,TRUE,TRUE,FALSE,TRUE,PSMD3
D06_55355986,ENSG00000086544,0.002831458,0.109697428,FALSE,0.258417071,FALSE,FALSE,TRUE,FALSE,ITPKC
D06_55365987,ENSG00000119950,0.004762612,0.117100526,FALSE,0.286629393,FALSE,FALSE,TRUE,FALSE,MXI1
D06_55385989,ENSG00000038382,4.52E-05,0.110789384,FALSE,0.241837612,FALSE,FALSE,TRUE,FALSE,TRIO
D06_55395990,ENSG00000160075,4.52E-05,0.125269191,FALSE,0.074699127,FALSE,FALSE,TRUE,FALSE,SSU72
D06_55405991,ENSG00000130725,0.000225118,0.189704394,TRUE,0.000126582,TRUE,TRUE,FALSE,TRUE,UBE2M
D06_6717,ENSG00000071462,0.000146979,0.214512573,TRUE,0.000740732,TRUE,TRUE,FALSE,FALSE,BUD23
D06_6720,ENSG00000107816,0.00032197,0.121732905,FALSE,0.996085024,FALSE,FALSE,TRUE,FALSE,LZTS2
D06_6736,ENSG00000175806,3.45E-05,0.180423333,TRUE,0.696275261,FALSE,FALSE,TRUE,FALSE,MSRA
D07_55195978,ENSG00000112276,0.000100698,0.214100061,TRUE,0.000202843,TRUE,TRUE,FALSE,TRUE,BVES
D07_55205980,ENSG00000171759,0.001465381,0.124898831,FALSE,0.070991088,FALSE,FALSE,TRUE,FALSE,PAH
D07_55215982,ENSG00000004866,0.006153142,0.136247852,TRUE,0.764419017,FALSE,FALSE,TRUE,FALSE,ST7
D07_55225983,ENSG00000102981,0.000258043,0.130238569,FALSE,0.240638993,FALSE,FALSE,TRUE,FALSE,PARD6A
D07_55235979,ENSG00000172716,0.002179167,0.088967316,FALSE,0.614578304,FALSE,FALSE,TRUE,FALSE,SLFN11
D07_55245981,ENSG00000189241,0.002432159,0.131866152,TRUE,0.267580836,FALSE,FALSE,TRUE,FALSE,TSPYL1
D07_55355986,ENSG00000165264,5.46E-05,0.10012618,FALSE,0.329713399,FALSE,FALSE,TRUE,FALSE,NDUFB6
D07_55365987,ENSG00000239779,0.001639776,0.094877238,FALSE,0.615235212,FALSE,FALSE,TRUE,FALSE,WBP1
D07_55375988,ENSG00000135414,2.58E-05,0.119164278,FALSE,0.398537927,FALSE,FALSE,TRUE,FALSE,GDF11
D07_55385989,ENSG00000104332,0.001675207,0.634532671,TRUE,1.96E-24,TRUE,TRUE,FALSE,TRUE,SFRP1
D07_55395990,ENSG00000084453,0.001536886,0.102397098,FALSE,0.092557878,FALSE,FALSE,TRUE,FALSE,SLCO1A2
D07_55405991,ENSG00000176731,0.00014022,0.167814404,TRUE,0.000296807,TRUE,TRUE,FALSE,TRUE,RBIS
D07_6720,ENSG00000184640,0.000275917,0.14746398,TRUE,0.004263698,TRUE,TRUE,FALSE,FALSE,SEPTIN9
D07_75836284,ENSG00000117394,2.33E-05,0.123075846,FALSE,0.155146929,FALSE,FALSE,TRUE,FALSE,SLC2A1
D08_55195978,ENSG00000076944,2.18E-05,0.152590405,TRUE,0.558889931,FALSE,FALSE,TRUE,FALSE,STXBP2
D08_55205980,ENSG00000131979,0.002845549,0.150290156,TRUE,0.053104407,FALSE,FALSE,TRUE,TRUE,GCH1
D08_55215982,ENSG00000075089,0.000166482,0.151805321,TRUE,0.852434777,FALSE,FALSE,TRUE,FALSE,ACTR6
D08_55225983,ENSG00000221944,0.010065728,0.144947957,TRUE,0.003490916,TRUE,TRUE,FALSE,TRUE,TIGD1
D08_55235979,ENSG00000104522,0.000616713,0.173832954,TRUE,0.00377651,TRUE,TRUE,FALSE,FALSE,TSTA3
D08_55245981,ENSG00000198901,0.00275399,0.122968761,FALSE,0.023435639,TRUE,FALSE,TRUE,TRUE,PRC1
D08_55335984,ENSG00000140832,0.00033946,0.128231267,FALSE,0.189484971,FALSE,FALSE,TRUE,FALSE,MARVELD3
D08_55345985,ENSG00000162927,3.76E-05,0.104388681,FALSE,0.039603514,TRUE,FALSE,TRUE,FALSE,PUS10
D08_55355986,ENSG00000100867,0.00023312,0.110101313,FALSE,0.227399236,FALSE,FALSE,TRUE,FALSE,DHRS2
D08_55365987,ENSG00000136243,6.52E-05,0.144720369,TRUE,0.2054005,FALSE,FALSE,TRUE,FALSE,NUP42
D08_55375988,ENSG00000177971,0.000306108,0.107596596,FALSE,0.060436763,FALSE,FALSE,TRUE,FALSE,IMP3
D08_55395990,ENSG00000042088,0.000919456,0.096183429,FALSE,0.659162777,FALSE,FALSE,TRUE,FALSE,TDP1
D08_55405991,ENSG00000227268,0.000284716,0.194415199,TRUE,1.92E-06,TRUE,TRUE,FALSE,TRUE,KLLN
D08_6736,ENSG00000110092,7.51E-05,0.386774409,TRUE,3.53E-13,TRUE,TRUE,FALSE,FALSE,CCND1
D08_75836284,ENSG00000169740,0.000670044,0.311395336,TRUE,1.17E-12,TRUE,TRUE,FALSE,TRUE,ZNF32
D09_55185977,ENSG00000142945,0.000165551,0.213077559,TRUE,0.009589723,TRUE,TRUE,FALSE,TRUE,KIF2C
D09_55195978,ENSG00000115808,0.000369152,0.142445295,TRUE,0.702729457,FALSE,FALSE,TRUE,FALSE,STRN
D09_55205980,ENSG00000149489,0.00063335,0.152412057,TRUE,0.121361912,FALSE,FALSE,TRUE,FALSE,ROM1
D09_55215982,ENSG00000158458,8.31E-05,0.191787216,TRUE,0.000896081,TRUE,TRUE,FALSE,TRUE,NRG2
D09_55225983,ENSG00000169612,0.013065047,0.054616092,FALSE,0.270306108,FALSE,FALSE,TRUE,FALSE,RAMAC
D09_55245981,ENSG00000118007,0.001167015,0.144829462,TRUE,0.050264692,FALSE,FALSE,TRUE,TRUE,STAG1
